Date,BAC,BG,CNC,DHI,DLTR,EG,EXC,GS,KEY,LEN,MS,MU,NUE,NVR,PHM,PWR,RF,STLD,WHR
2010-01-27 00:00:00-05:00,12.27453899383545,43.960052490234375,4.922500133514404,9.990069389343262,16.303333282470703,63.54384994506836,18.74498748779297,118.67231750488281,4.668590068817139,13.417681694030762,20.89703941345215,9.546286582946777,28.48897933959961,690.7000122070312,8.930304527282715,18.194793701171875,4.329969882965088,11.418597221374512,49.853607177734375
2010-01-28 00:00:00-05:00,12.419990539550781,42.94486618041992,4.880000114440918,10.092793464660645,16.366666793823242,62.818824768066406,18.615371704101562,120.07439422607422,4.746943950653076,13.666322708129883,20.55311393737793,9.232006072998047,27.692975997924805,673.1099853515625,9.129137992858887,17.890073776245117,4.512432098388672,11.112101554870605,49.72220230102539
2010-01-29 00:00:00-05:00,12.266456604003906,42.02978515625,4.8125,10.092793464660645,16.50666618347168,63.43287658691406,18.477659225463867,116.4946060180664,4.6881794929504395,13.639681816101074,20.022281646728516,8.56415843963623,27.2916259765625,684.1400146484375,9.094554901123047,17.90973472595215,4.456290245056152,10.819866180419922,49.39369201660156
2010-02-01 00:00:00-05:00,12.460390090942383,42.658912658691406,4.820000171661377,10.195521354675293,16.656667709350586,63.307098388671875,18.57486915588379,119.94904327392578,4.79265022277832,13.604157447814941,20.605451583862305,9.006114959716797,28.074254989624023,676.5,9.129137992858887,18.06700897216797,4.659804821014404,11.461359977722168,49.97187423706055
2010-02-02 00:00:00-05:00,12.605843544006348,43.88856887817383,4.807499885559082,11.308382987976074,16.96666717529297,63.64002990722656,18.688283920288086,122.9334487915039,4.910181522369385,14.69639778137207,20.979284286499023,9.182899475097656,28.709716796875,685.0,9.812092781066895,18.06700897216797,4.617699146270752,11.660935401916504,54.02557373046875
2010-02-03 00:00:00-05:00,12.549278259277344,43.25230407714844,4.777500152587891,11.342625617980957,17.06333351135254,63.07777404785156,18.514110565185547,123.16061401367188,4.8383564949035645,14.438880920410156,20.852182388305664,8.858796119689941,28.054182052612305,673.9000244140625,9.829384803771973,18.135822296142578,4.48436164855957,11.347317695617676,53.927040100097656
2010-02-04 00:00:00-05:00,11.91898250579834,41.85820770263672,4.635000228881836,11.308382987976074,16.363332748413086,61.805259704589844,18.12528419494629,118.02989196777344,4.537999153137207,13.621918678283691,19.910133361816406,8.456124305725098,26.422039031982422,670.0,9.440360069274902,17.388763427734375,4.294880390167236,10.541886329650879,51.66035842895508
2010-02-05 00:00:00-05:00,12.121002197265625,42.001182556152344,4.599999904632568,10.846117973327637,16.05666732788086,61.61290740966797,17.9187068939209,120.755859375,4.498822212219238,13.062481880187988,20.381160736083984,8.544515609741211,27.064193725585938,661.5599975585938,9.405778884887695,16.86778450012207,4.336986541748047,10.684444427490234,50.01127243041992
2010-02-08 00:00:00-05:00,11.700806617736816,40.678592681884766,4.519999980926514,11.060129165649414,15.706666946411133,61.2578010559082,17.72429656982422,118.35897064208984,4.4531168937683105,13.666322708129883,19.8876953125,8.750761985778809,26.4688663482666,673.9000244140625,9.621904373168945,17.034887313842773,4.372076511383057,10.584651947021484,49.67620849609375
2010-02-09 00:00:00-05:00,11.692728996276855,41.36491012573242,4.574999809265137,11.111490249633789,15.989999771118164,61.95322799682617,17.91061782836914,119.4477310180664,4.518411159515381,13.852798461914062,20.28395652770996,8.917724609375,27.064193725585938,679.219970703125,9.578680992126465,17.300294876098633,4.414183139801025,10.998058319091797,51.16761779785156
2010-02-10 00:00:00-05:00,11.85434627532959,41.50790023803711,4.505000114440918,11.000207901000977,15.926667213439941,62.4193229675293,17.94301414489746,120.3406982421875,4.492293357849121,13.861678123474121,20.568065643310547,8.387375831604004,26.702985763549805,671.0999755859375,9.708353996276855,17.133188247680664,4.4633073806762695,10.734335899353027,51.00993347167969
2010-02-11 00:00:00-05:00,11.822016716003418,42.16081619262695,4.494999885559082,11.26465129852295,15.903332710266113,59.19367218017578,17.920473098754883,120.66969299316406,4.4857635498046875,15.08712100982666,20.27648162841797,8.377551078796387,27.52574920654297,673.75,10.123315811157227,17.290462493896484,4.477344036102295,11.20476245880127,52.783843994140625
2010-02-12 00:00:00-05:00,11.676568984985352,42.08907699584961,4.537499904632568,11.221720695495605,16.123332977294922,59.90388488769531,17.748313903808594,120.57573699951172,4.433529376983643,15.060480117797852,20.30638885498047,8.289163589477539,27.512367248535156,691.0,10.149248123168945,17.192163467407227,4.456290245056152,11.375828742980957,53.329158782958984
2010-02-16 00:00:00-05:00,12.250295639038086,42.835289001464844,4.507500171661377,11.350510597229004,16.440000534057617,60.9322624206543,18.117218017578125,123.29377746582031,4.518411159515381,15.397915840148926,20.79983901977539,8.475767135620117,28.555864334106445,705.1599731445312,10.08009147644043,17.36910057067871,4.6457695960998535,11.689444541931152,54.07814407348633
2010-02-17 00:00:00-05:00,12.654328346252441,43.940269470214844,4.512499809265137,11.26465129852295,16.696666717529297,61.03583526611328,18.031139373779297,123.18412017822266,4.459644317626953,15.397915840148926,20.478351593017578,8.573979377746582,28.388629913330078,710.0,10.03686237335205,17.31012535095215,4.533485412597656,11.561148643493652,54.570919036865234
2010-02-18 00:00:00-05:00,12.832103729248047,43.91873550415039,4.522500038146973,10.97272777557373,16.626667022705078,61.74606704711914,18.223791122436523,121.98564910888672,4.400881767272949,15.131521224975586,20.381160736083984,8.603443145751953,29.177949905395508,708.3900146484375,9.933123588562012,17.693483352661133,4.5054144859313965,11.881896018981934,55.5563850402832
2010-02-19 00:00:00-05:00,12.832103729248047,43.990482330322266,4.547500133514404,11.11868953704834,16.666667938232422,62.041996002197266,18.39594841003418,122.33810424804688,4.433529376983643,15.371282577514648,20.49329948425293,8.74094009399414,29.666261672973633,710.0,9.881256103515625,17.57552719116211,4.610682010650635,11.924663543701172,55.6286735534668
2010-02-22 00:00:00-05:00,13.098762512207031,44.126808166503906,4.507500171661377,11.09293270111084,16.510000228881836,62.463722229003906,18.31806755065918,122.75330352783203,4.551058769226074,15.246959686279297,20.717605590820312,8.78022575378418,29.204723358154297,710.0,9.838027000427246,18.932022094726562,4.779109477996826,11.974555015563965,55.53013610839844
2010-02-23 00:00:00-05:00,12.880587577819824,43.14381790161133,4.492499828338623,10.79242992401123,16.56333351135254,62.293556213378906,18.092626571655273,122.74543762207031,4.400881767272949,14.456639289855957,20.29891014099121,8.456124305725098,28.094331741333008,695.2000122070312,9.483583450317383,18.715776443481445,4.582611083984375,11.468483924865723,54.47890853881836
2010-02-24 00:00:00-05:00,13.195731163024902,43.086429595947266,4.46999979019165,10.594955444335938,18.593332290649414,63.04816818237305,18.039337158203125,124.02224731445312,4.642472743988037,14.447758674621582,20.80731773376465,8.927546501159668,28.154523849487305,696.5499877929688,9.34526538848877,18.83372688293457,4.659804821014404,11.546895027160645,55.17898178100586
2010-02-25 00:00:00-05:00,13.37350845336914,43.33755111694336,4.480000019073486,10.603535652160645,18.690000534057617,63.48465347290039,17.957361221313477,122.54179382324219,4.564119338989258,14.447758674621582,20.740036010742188,8.907901763916016,28.014062881469727,695.5599975585938,9.250167846679688,18.902538299560547,4.589629173278809,11.475616455078125,55.21861267089844
2010-02-26 00:00:00-05:00,13.462393760681152,42.75636672973633,4.46750020980835,10.6121244430542,18.579999923706055,63.1961555480957,17.748313903808594,122.74590301513672,4.675277233123779,14.572076797485352,21.069000244140625,8.898082733154297,27.692975997924805,708.2999877929688,9.362552642822266,18.676450729370117,4.737000465393066,11.639556884765625,55.58184814453125
2010-03-01 00:00:00-05:00,13.50279426574707,43.2370719909668,4.552499771118164,10.783842086791992,18.426666259765625,63.24053192138672,18.223791122436523,122.89510345458984,4.5575785636901855,14.776321411132812,21.076478958129883,9.595394134521484,28.34181785583496,709.8200073242188,9.440360069274902,18.863222122192383,4.666824817657471,11.889021873474121,56.72438430786133
2010-03-02 00:00:00-05:00,13.300779342651367,44.06222915649414,4.637499809265137,10.706571578979492,18.68000030517578,62.478492736816406,18.17460823059082,124.63005828857422,4.603351593017578,14.740797996520996,21.45778465270996,9.398966789245605,28.70302963256836,712.3200073242188,9.310686111450195,18.617475509643555,4.63875150680542,11.988809585571289,57.04800796508789
